"label","StartTime","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","flag"
"13","2026-06-07 00:25:31","Collar_13_2026-06-07 00:25:31",2026-06-07 00:26:35.5,NA,NA,NA,NA,NA,127.736690568507,-1.60397081955165,0.00817608561971459,3600.84998035747,0.305757181307609,2.23288309691568e-71,0.998754344774227,0.834301333892114,102.130187103399,0.999310968569925,0.633848154165724,129.096128516639,TRUE,-1.61112436211438,0.00770482808734796,0.669055761868754,2026-06-07 00:26:11,2026-06-07 00:27:00,"Time changed"
"13","2026-06-07 01:25:31","Collar_13_2026-06-07 01:25:31",2026-06-07 01:26:35.5,NA,NA,NA,NA,NA,253.596824401447,-1.71940309358225,0.00584126561305966,3594.81352608169,0.218443029120398,3.17795859777066e-146,0.998870220621358,0.842945428847665,195.696763302223,0.999391633776744,0.624974944134942,254.847464953963,TRUE,-1.72376838165103,0.00565727120713605,0.788115645525948,2026-06-07 01:26:11,2026-06-07 01:27:00,"Time changed"
"13","2026-06-07 02:25:31","Collar_13_2026-06-07 02:25:31",2026-06-07 02:26:35.5,NA,NA,NA,NA,NA,255.792017075884,-1.52052001125288,0.00590573227513686,3603.78773145067,0.220853858189691,1.56232699389782e-140,0.998523791428191,0.852248528845301,183.899332106266,0.999308885539827,0.589175677725306,258.5177661898,TRUE,-1.52890931128835,0.00534662356149564,0.876497065506803,2026-06-07 02:26:11,2026-06-07 02:27:00,"Time changed"
"13","2026-06-07 03:25:31","Collar_13_2026-06-07 03:25:31",2026-06-07 03:26:35.5,NA,NA,NA,NA,NA,332.122880092003,-1.54107152345552,0.00865015955448366,3634.36954284909,0.323485898540814,6.79324279204139e-125,0.996921849600532,1.24829325325537,147.62255994195,0.999532648816294,0.491440337074719,337.582749586667,TRUE,-1.55892305214725,0.00686277841923323,1.00720013967352,2026-06-07 03:26:11,2026-06-07 03:27:00,"Time changed"
"13","2026-06-07 04:25:31","Collar_13_2026-06-07 04:25:31",2026-06-07 04:26:35.5,NA,NA,NA,NA,NA,305.868798101225,-1.57420503469671,0.00758602209924969,3682.98854288941,0.283690856760473,2.27395005251962e-131,0.99772938004789,1.09472896377167,209.364625533648,0.99916888642835,0.669178520090882,305.929397046239,TRUE,-1.57596056785326,0.00750386181934916,1.40437545942982,2026-06-07 04:26:11,2026-06-07 04:27:00,"Time changed"
"13","2026-06-07 05:25:31","Collar_13_2026-06-07 05:25:31",2026-06-07 05:26:35.5,NA,NA,NA,NA,NA,227.587738518911,-1.63762046280621,0.0051289556348862,3694.18956584881,0.191805111995552,1.10915331152362e-149,0.999039626511841,0.740152904110994,198.915513156091,0.999307297921682,0.635114507125677,228.471463951208,TRUE,-1.64079069100028,0.00510822700476277,0.744563888959861,2026-06-07 05:26:11,2026-06-07 05:27:00,"Time changed"
"13","2026-06-07 06:25:31","Collar_13_2026-06-07 06:25:31",2026-06-07 06:26:35.5,NA,NA,NA,NA,NA,191.290717760437,-1.53394023868698,0.0042777062999738,3732.02129283568,0.159971345895402,1.28438108947389e-154,0.999238446781688,0.617310221855673,175.681625893595,0.999374050850239,0.565457915330936,191.36427957956,TRUE,-1.5347954105543,0.00440860847594725,0.671782145464374,2026-06-07 06:26:11,2026-06-07 06:27:00,"Time changed"
"13","2026-06-07 07:25:31","Collar_13_2026-06-07 07:25:31",2026-06-07 07:26:35.5,630.088673937826,-1.31995792113026,2.50306402746696e-63,0.944471966663998,5.53784917680826,247.250917918584,-1.61117664366282,0.00565883451827022,3710.97303273772,0.211620740323522,8.26150866629238e-145,0.998792550313489,0.816619035285177,222.314856177046,0.999095931529021,0.713942212309086,247.892375870618,TRUE,-1.61514138765747,0.00550220201579058,0.781413525402113,2026-06-07 07:26:11,2026-06-07 07:27:00,"Time changed"
"13","2026-06-07 08:25:31","Collar_13_2026-06-07 08:25:31",2026-06-07 08:26:35.5,NA,NA,NA,NA,NA,375.451348488712,-1.8990369805329,0.0107426318294951,3728.53816891727,0.401737087988871,1.45179034246827e-124,0.996873771018636,1.55025520055457,302.740318665391,0.998548326278153,1.06734478745684,380.613000517811,TRUE,-1.91983305444879,0.00920523825895732,1.26071272755623,2026-06-07 08:26:11,2026-06-07 08:27:00,"Time changed"
"13","2026-06-07 09:25:31","Collar_13_2026-06-07 09:25:31",2026-06-07 09:26:35.5,NA,NA,NA,NA,NA,349.341079636714,-1.76729901574661,0.00942785649777174,3723.4665059665,0.352569060869489,4.70663142160119e-127,0.997218862786794,1.36052168572175,285.542446517256,0.998588188569483,0.979399839726743,352.400695389986,TRUE,-1.77972253392974,0.00954655649369409,1.07145572911323,2026-06-07 09:26:11,2026-06-07 09:27:00,"Time changed"
