"label","StartTime","Plot","TIMESTAMP","HM81_AIC","HM81_flux.estimate","HM81_p.value","HM81_r.squared","HM81_RMSE","lin_AIC","lin_flux.estimate","lin_flux.std.error","lin_int.estimate","lin_int.std.error","lin_p.value","lin_r.squared","lin_RMSE","poly_AIC","poly_r.squared","poly_RMSE","rob_AIC","rob_converged","rob_flux.estimate","rob_flux.std.error","rob_RMSE","TIMESTAMP_min","TIMESTAMP_max","flag"
"13","2026-06-07 00:25:31","Collar_13_2026-06-07 00:25:31",2026-06-07 00:26:43,351.322382837194,19.2270352499921,3.37890770749116e-33,0.987864614761684,34.593251319885,279.628278415468,30.1680621451128,0.20789891257636,5347.1527215963,8.98065550775154,7.04743528275252e-48,0.998435255422751,12.4218512922207,281.344531845499,0.998534095146494,12.4049098543014,279.629840378723,TRUE,30.1750711395427,0.216162379913053,14.7610348794542,2026-06-07 00:26:26,2026-06-07 00:27:00,"Time changed"
"13","2026-06-07 01:25:31","Collar_13_2026-06-07 01:25:31",2026-06-07 01:26:43,699.73776732759,17.7100498571058,4.73508764077504e-67,0.988002818795836,34.8420503899177,558.495652976274,31.0186434579122,0.150351217595135,5928.88473162389,6.49475494441061,7.56970601014619e-97,0.998404914672281,12.7044554717983,556.846773641553,0.998528578477554,12.3855454104945,558.685861781891,TRUE,30.9725223153919,0.167848163586608,13.5926451229795,2026-06-07 01:26:26,2026-06-07 01:27:00,"Time changed"
"13","2026-06-07 02:25:31","Collar_13_2026-06-07 02:25:31",2026-06-07 02:26:43,694.311240030909,17.0551221510324,1.75188194660325e-65,0.986658839050187,33.5173794076712,545.90603950004,28.2963624757637,0.137420861304387,5495.4844071046,5.93619947146149,8.62912890897775e-97,0.998398757690952,11.6118594931435,548.228665188574,0.998436671376716,11.6461095780153,546.717100462488,TRUE,28.3910375197841,0.141630731166192,11.5722763673984,2026-06-07 02:26:26,2026-06-07 02:27:00,"Time changed"
"13","2026-06-07 03:25:31","Collar_13_2026-06-07 03:25:31",2026-06-07 03:26:43,NA,NA,NA,NA,NA,518.086500690856,29.607834793696,0.11265580600551,5691.64133215781,4.86641787658205,5.47849527951419e-104,0.999016497578678,9.51924895540621,518.52487830769,0.99906528676659,9.41969091187836,518.270490576667,TRUE,29.655363880965,0.117162774760443,10.8959021020405,2026-06-07 03:26:26,2026-06-07 03:27:00,"Time changed"
"13","2026-06-07 04:25:31","Collar_13_2026-06-07 04:25:31",2026-06-07 04:26:43,667.650395477041,18.1269088979648,2.98045284440318e-72,0.991564135388679,27.7054595278086,581.423143803728,29.4015883440826,0.177104826862921,5762.17396002846,7.65043654680824,1.92299054518797e-90,0.997538737739129,14.9650958782347,506.111836366347,0.999207326876843,8.62045347716941,585.850453215814,TRUE,29.7148984547557,0.154497004779959,12.3984345810217,2026-06-07 04:26:26,2026-06-07 04:27:00,"Time changed"
"13","2026-06-07 05:25:31","Collar_13_2026-06-07 05:25:31",2026-06-07 05:26:43,699.611743438099,18.4412420455846,5.57174577019544e-65,0.98619711930926,34.8107007112934,551.769413615291,28.8915141079495,0.143298438913792,6005.87480928051,6.19009449705835,3.6066408845371e-96,0.998329965920842,12.1085061064207,525.948220708155,0.998909292038495,9.93263847719707,552.654426933508,TRUE,28.8036992377788,0.130764386325229,8.94799036250866,2026-06-07 05:26:26,2026-06-07 05:27:00,"Time changed"
"13","2026-06-07 06:25:31","Collar_13_2026-06-07 06:25:31",2026-06-07 06:26:43,NA,NA,NA,NA,NA,532.869045923546,28.1344238111693,0.125201797372409,6019.92132266536,5.40836985253557,2.28632126751325e-99,0.998655163334912,10.5793666665879,521.355394592354,0.998922494145235,9.61207624014013,532.871056516215,TRUE,28.1312717783404,0.127939738623073,13.7533138478305,2026-06-07 06:26:26,2026-06-07 06:27:00,"Time changed"
"13","2026-06-07 07:25:31","Collar_13_2026-06-07 07:25:31",2026-06-07 07:26:43,686.477444471108,19.0788366503482,1.52970363388863e-68,0.989154696299389,31.6933985012862,577.410275360762,29.6658584120104,0.172100473308757,5614.56809825573,7.43426237469739,1.49909799033024e-91,0.99771668180931,14.5422354058625,560.777302877691,0.998299583906473,12.7381994384036,577.410275360764,TRUE,29.6658584120104,0.172100473308757,19.7242853644225,2026-06-07 07:26:26,2026-06-07 07:27:00,"Time changed"
"13","2026-06-07 08:25:31","Collar_13_2026-06-07 08:25:31",2026-06-07 08:26:43,NA,NA,NA,NA,NA,612.354710711741,33.1935952534572,0.220893693976782,4988.0502152681,9.54199396647419,1.65348589179062e-87,0.996997651543532,18.6651903723583,595.58106199881,0.997768601785373,16.333261120304,612.501034963993,TRUE,33.2693552923803,0.23948789589558,20.1071223848553,2026-06-07 08:26:26,2026-06-07 08:27:00,"Time changed"
"13","2026-06-07 09:25:31","Collar_13_2026-06-07 09:25:31",2026-06-07 09:26:43,687.272423385763,20.0747853304539,3.17337699441956e-69,0.989644906198649,31.8738788920061,624.836295437032,30.5027988199392,0.241491853515583,4506.36983008606,10.4317772396009,2.13676673838894e-82,0.995755882661839,20.4057043824701,608.599732207286,0.996821402353195,17.9249588304503,624.882887722,TRUE,30.5072173654114,0.258363454695032,23.3380363696044,2026-06-07 09:26:26,2026-06-07 09:27:00,"Time changed"
